"subdistrictid","subdistrictcityid","subdistrictname","createdby","createddate","updatedby","updateddate","isactive"
180902,1809,Negeri Katon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180903,1809,Tegineneng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180904,1809,Way Lima,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180905,1809,Padang Cermin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180906,1809,Punduh Pidada,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180907,1809,Kedondong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180908,1809,Marga Punduh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180909,1809,Way Khilau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180910,1809,Teluk Pandan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
180911,1809,Way Ratai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181001,1810,Pringsewu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181002,1810,Gading Rejo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181003,1810,Ambarawa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181004,1810,Pardasuka,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181005,1810,Pagelaran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181006,1810,Banyumas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181007,1810,Adiluwih,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181008,1810,Sukoharjo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181009,1810,Pagelaran Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181101,1811,Mesuji,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181102,1811,Mesuji Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181103,1811,Rawa Jitu Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181104,1811,Way Serdang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181105,1811,Simpang Pematang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181106,1811,Panca Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181107,1811,Tanjung Raya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181201,1812,Tulang Bawang Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181202,1812,Tumijajar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181203,1812,Tulang Bawang Udik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181204,1812,Gunung Terang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181205,1812,Gunung Agung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181206,1812,Way Kenanga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181207,1812,Lambu Kibang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181208,1812,Pagar Dewa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181209,1812,Batu Putih,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181301,1813,Pesisir Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181302,1813,Pesisir Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181303,1813,Lemong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181304,1813,Pesisir Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181305,1813,Karya Penggawa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181306,1813,Pulaupisang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181307,1813,Way Krui,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181308,1813,Krui Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181309,1813,Ngambur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181310,1813,Ngaras,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
181311,1813,Bangkunat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187101,1871,Kedaton,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187102,1871,Sukarame,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187103,1871,Tanjungkarang Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187104,1871,Panjang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187105,1871,Tanjungkarang Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187106,1871,Tanjungkarang Pusat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187107,1871,Telukbetung Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187108,1871,Telukbetung Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187109,1871,Telukbetung Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187110,1871,Rajabasa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187111,1871,Tanjung Senang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187112,1871,Sukabumi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187113,1871,Kemiling,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187114,1871,Labuhan Ratu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187115,1871,Way Halim,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187116,1871,Langkapura,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187117,1871,Enggal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187118,1871,Kedamaian,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187119,1871,Telukbetung Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187120,1871,Bumi Waras,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187201,1872,Metro Pusat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187202,1872,Metro Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187203,1872,Metro Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187204,1872,Metro Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
187205,1872,Metro Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190101,1901,Sungailiat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190102,1901,Belinyu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190103,1901,Merawang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190104,1901,Mendo Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190105,1901,Pemali,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190106,1901,Bakam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190107,1901,Riau Silip,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190108,1901,Puding Besar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190201,1902,Tanjung Pandan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190202,1902,Membalong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190203,1902,Selat Nasik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190204,1902,Sijuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190205,1902,Badau,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190301,1903,Toboali,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190302,1903,Lepar Pongok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190303,1903,Air Gegas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190304,1903,Simpang Rimba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190305,1903,Payung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190306,1903,Tukak Sadai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190307,1903,Pulaubesar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190308,1903,Kepulauan Pongok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190401,1904,Koba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190402,1904,Pangkalan Baru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190403,1904,Sungai Selan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190404,1904,Simpang Katis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190405,1904,Namang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190406,1904,Lubuk Besar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190501,1905,Mentok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190502,1905,Simpang Teritip,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190503,1905,Jebus,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190504,1905,Kelapa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190505,1905,Tempilang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190506,1905,Parittiga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190601,1906,Manggar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190602,1906,Gantung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190603,1906,Dendang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190604,1906,Kelapa Kampit,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190605,1906,Damar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190606,1906,Simpang Renggiang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
190607,1906,Simpang Pesak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197101,1971,Bukitintan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197102,1971,Taman Sari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197103,1971,Pangkal Balam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197104,1971,Rangkui,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197105,1971,Gerunggang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197106,1971,Gabek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
197107,1971,Girimaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210104,2101,Gunung Kijang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210106,2101,Bintan Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210107,2101,Bintan Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210108,2101,Teluk Bintan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210109,2101,Tambelan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210110,2101,Telok Sebong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210112,2101,Toapaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210113,2101,Mantang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210114,2101,Bintan Pesisir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210115,2101,Seri Kuala Lobam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210201,2102,Moro,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210202,2102,Kundur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210203,2102,Karimun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210204,2102,Meral,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210205,2102,Tebing,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210206,2102,Buru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210207,2102,Kundur Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210208,2102,Kundur Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210209,2102,Durai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210210,2102,Meral Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210211,2102,Ungar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210212,2102,Belat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210304,2103,Midai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210305,2103,Bunguran Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210306,2103,Serasan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210307,2103,Bunguran Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210308,2103,Bunguran Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210309,2103,Subi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210310,2103,Pulau Laut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210311,2103,Pulau Tiga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210315,2103,Bunguran Timur Laut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210316,2103,Bunguran Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210318,2103,Bunguran Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210319,2103,Serasan Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210320,2103,Bunguran Batubi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210321,2103,Pulau Tiga Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210322,2103,Suak Midai,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210401,2104,Singkep,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210402,2104,Lingga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210403,2104,Senayang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210404,2104,Singkep Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210405,2104,Lingga Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210406,2104,Singkep Pesisir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210407,2104,Lingga Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210408,2104,Selayar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210409,2104,Singkep Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210410,2104,Kepulauan Posek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210411,2104,Katang Bidare,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210412,2104,Temiang Pesisir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210413,2104,Bakung Serumpun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210501,2105,Siantan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210502,2105,Palmatak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210503,2105,Siantan Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210504,2105,Siantan Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210505,2105,Jemaja Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210506,2105,Jemaja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210507,2105,Siantan Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210508,2105,Siantan Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210509,2105,Jemaja Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
210510,2105,Kute Siantan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217101,2171,Belakang Padang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217102,2171,Batu Ampar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217103,2171,Sekupang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217104,2171,Nongsa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217105,2171,Bulang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217106,2171,Lubuk Baja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217107,2171,Sei Beduk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217108,2171,Galang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217109,2171,Bengkong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217110,2171,Batam Kota,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217111,2171,Sagulung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217112,2171,Batu Aji,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217201,2172,Tanjung Pinang Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217202,2172,Tanjung Pinang Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217203,2172,Tanjung Pinang Kota,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
217204,2172,Bukit Bestari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
310101,3101,Kepulauan Seribu Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
310102,3101,Kepulauan Seribu Selatan.,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317101,3171,Gambir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317102,3171,Sawah Besar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317103,3171,Kemayoran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317104,3171,Senen,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317105,3171,Cempaka Putih,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317106,3171,Menteng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317107,3171,Tanah Abang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317108,3171,Johar Baru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317201,3172,Penjaringan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317202,3172,Tanjung Priok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317203,3172,Koja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317204,3172,Cilincing,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317205,3172,Pademangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317206,3172,Kelapa Gading,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317301,3173,Cengkareng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317302,3173,Grogol Petamburan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317303,3173,Taman Sari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317304,3173,Tambora,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317305,3173,Kebon Jeruk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317306,3173,Kalideres,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317307,3173,Pal Merah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317308,3173,Kembangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317401,3174,Tebet,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317402,3174,Setiabudi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317403,3174,Mampang Prapatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317404,3174,Pasar Minggu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317405,3174,Kebayoran Lama,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317406,3174,Cilandak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317407,3174,Kebayoran Baru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317408,3174,Pancoran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317409,3174,Jagakarsa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317410,3174,Pesanggrahan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317501,3175,Matraman,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317502,3175,Pulogadung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317503,3175,Jatinegara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317504,3175,Kramatjati,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317505,3175,Pasar Rebo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317506,3175,Cakung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317507,3175,Duren Sawit,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317508,3175,Makasar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317509,3175,Ciracas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
317510,3175,Cipayung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320101,3201,Cibinong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320102,3201,Gunung Putri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320103,3201,Citeureup,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320104,3201,Sukaraja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320105,3201,Babakan Madang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320106,3201,Jonggol,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320107,3201,Cileungsi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320108,3201,Cariu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320109,3201,Sukamakmur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320110,3201,Parung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320111,3201,Gunung Sindur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320112,3201,Kemang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320113,3201,Bojong Gede,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320114,3201,Leuwiliang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320115,3201,Ciampea,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320116,3201,Cibungbulang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320117,3201,Pamijahan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320118,3201,Rumpin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320119,3201,Jasinga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320120,3201,Parung Panjang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320121,3201,Nanggung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320122,3201,Cigudeg,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320123,3201,Tenjo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320124,3201,Ciawi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320125,3201,Cisarua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320126,3201,Megamendung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320127,3201,Caringin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320128,3201,Cijeruk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320129,3201,Ciomas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320130,3201,Dramaga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320131,3201,Tamansari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320132,3201,Klapanunggal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320133,3201,Ciseeng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320134,3201,Ranca Bungur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320135,3201,Sukajaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320136,3201,Tanjungsari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320137,3201,Tajurhalang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320138,3201,Cigombong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320139,3201,Leuwisadeng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320140,3201,Tenjolaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320201,3202,Palabuhanratu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320202,3202,Simpenan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320203,3202,Cikakak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320204,3202,Bantargadung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
320205,3202,Cisolok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
